,url,date,content,outlinks,linkPreview
83,https://t.me/s/it_vac/2982,2024-06-12 05:09:58+00:00,"🔥Chief of Marketing🔥🌐Проект: Стартап, связанный с AI для маркетплейсов💶Оклад: от 200 000, по результатам собеседованияЧасовой пояс: МСК +- 2 часаВ молодой дружный и быстроразвивающийся стартап разыскивается директор по маркетингу с опытом работы на российский рынок с перспективой на глобал. 🎯Требования: Опыт продвижения продуктов на российский рынок обязателен (вк, Яндекс и прочие крупные компании)Большим плюсом будет работа с мобильными приложениями по всему миру таких, как FacebookОткрытость, коммуникабельность. Хорошая камера и свет, готовность к работе в молодой динамичной команде целеустремленных профессионалов.🎯Ключевая задача: продать крупному сервису или маркетплейсу на территории РФ, в дальнейшем выйти на Amazon, Ebay. 📩 Откликнуться на вакансию: @yanaapon",['https://t.me/yanaapon'],
84,https://t.me/s/it_vac/2981,2024-06-04 17:29:05+00:00,"Middle+ Аналитик данныхКомпания: Green Wave Palace ltdГород: Москва💰З/п: 200 000 рубОформление: самозанятость/ИП/ТК РФСтек: Яндекс.Метрика, Clickhouse, Datalens, AirflowОпыт работы от 1,5 лет🎈Обязанности:a. Переход на новую систему сбора данных (Экспония -> Яндекс Метрика)b. Логирование в новых продуктах и страницахc. Проверка данных на полноту и надежность, анализ причин расхождения показателей в системах Экспонии и Яндекс.Метрикаd. Определение необходимости новых витрин для анализа метрик, создание новых витрин для сущностей (пользователь, страница, формы)e. Дополнение источников данных (например, сделками) для оценки воздействия выкаток новых функцийf. Поддержание документации по данным☝️Контакт для вопросов: @soshklv",['https://t.me/soshklv'],
85,https://t.me/s/it_vac/2980,2024-06-03 10:43:50+00:00,"Node.JS backend developer (Junior/Junior+)Формат работы: офис (г.Санкт-Петербург)ЗП: до 150 000рСтек проекта: NodeJS, PostreSQL, TypeScriptЧем предстоит заниматься:✅Разработка продуктов и финтех-сервисов (В2В и В2С) для международного рынка;✅Работа с современным актуальным стеком;✅Изучение и применение на практике технические и архитектурные решения для покрытия бизнес-необходимости;✅Работа со сложной бизнес-логикой продукта, чувствительными данными и секьюрными API, микросервисной архитектуройДля ответа скорее пишите:  @ayrinxxz",['https://t.me/ayrinxxz'],
86,https://t.me/s/it_vac/2979,2024-05-30 15:56:23+00:00,"👉Senior Python developer🔹ЗП: 4500 – 5500 usd gross🔹Full time. Remote🔹Страна: мы нанимаем в Европе🔹Оплата: на ваш счет ИП или крипта📃Английский не критичен, но для написания документации он должен быть не ниже B1.Опыт: 6-7 лет Стэк: Python 3, фрэймворки: FastAPI и Django; PostgreSQL, MySQL.🔹Hard skills: 🔹- опыт работы в продуктовых стартапах- опыт работы в Blockchain проектах- опыт работы с NFT технологиями- опыт работы в Роли Senior (Senior Python developer), что подразумевает, что вы работаете как самостоятельный разработчик, готовы принимать решения исходя из имеющейся экспертизы и готовы нести ответственность за принятые решения- опыт работы с высоконагруженными системами, платформами будет плюсомБуду рада отклику : @Coracias_caudatus",['https://t.me/Coracias_caudatus'],
87,https://t.me/s/it_vac/2978,2024-05-26 16:07:03+00:00,"✏️ Senior Java developer                 Формат работы: удаленно (РФ)Компания: Task AgencyВилка зп: до 350тыс.Компания: партнер ведущих в России разработчиков цифровых решений. ✍🏼Основные задачи:-Проектирование и создание новой функциональности;-Доработка и поддержка существующей функциональности;-Покрытие функционала unit-тестами;-Участие в процессе code review;-Давать оценку сложности разработки и участвовать в планировании;-Принимать участие в разработке микро сервисной архитектуры и выборе технологий.🗣Что мы ожидаем:-Коммерческий опыт разработки Highload систем на Java (Spring/ Spring Boot) от 3 лет;-Хорошее знание и практическое применение принципов ООП, SOLID, DRY, KISS;-Опыт работы с тестовыми фреймворками: Junit, TestNG, Mokito;-Опыт работы с реляционными базами данных;-Знание теоретических основ проектирования БД и построения эффективных запросов .☎️Все вопросы: @dobysh_v",['https://t.me/dobysh_v'],
88,https://t.me/s/it_vac/2977,2024-05-24 05:05:08+00:00,"👉Разработчик Битрикс24Компания: Центр  обслуживания для компаний металлургической отрасли (НЕ КОНСАЛТИНГ)Вилка: до 300 000 рублей на руки + премия (2 оклада)Локация: Любая⭐️Требования к кандидату:Опыт работы от 4 летЗнание Битрикс24 корп.портал коробочная версия, Битрикс D7, ООП, RabbitMQ, Git\Gitlab, JiraНавыки владения ИТ-программами: Git, phpStorm                   ⭐️Условия работы:Оформление в штат компании по ТК РФПостоянное трудоустройствоКомпания имеет аккредитацию как АйТи компанияОфис в Москве Удаленная работаПродолжительность дополнительного отпуска – 3 дняРабота только на технике, которую предоставляет компанияПосле испытательного срока предоставляется ДМСДля вопросов - @recruteronline",['https://t.me/recruteronline'],
89,https://t.me/s/it_vac/2976,2024-05-21 11:49:02+00:00,"✏️Веб-специалист • Вилка: 300 000 - 350 000₽• Официальное трудоустройство по ТК РФ• Социальный пакетЗадачи:* Развитие и поддержка существующего пакетного ядра LoRaWAN, исправление возникающих проблем* Интеграция с приложением заказчика, при необходимости взаимодействие с заказчиком для понимания задачи, пусконаладки или отладки* Разработка и развитие прикладного ПО и вспомогательных сервисов (Python, Clickhouse)* Взаимодействие с командой по тестированию/внедрению/решению проблемСвязь для вопросов: @svitych001",['https://t.me/svitych001'],
90,https://t.me/s/it_vac/2975,2024-05-18 12:24:07+00:00,"""Middle C# Разработчик""Вилка: От 180000 до 220000 ₽ на рукиКомпания: Сиена. МоскваТребуемый опыт работы: 2–3 годаПолная занятость, полный деньМы крупная Retail - компания, уже более 25 лет на рынке. Занимаемся розничной продажей элитных итальянских брендов, импортируем и реализуем товар по всей России. Наша команда активно занимается desktop разработкой. Мы постоянно развиваемся, следим за актуальными технологиями!)Stack: С#, .Net (.Net 8, декстоп – WPF), SQL 2017, ORM ServiceStack OrmLite🫵Задачи:Развитие учетной модульной ERP системы, включающую Web порталы, интернет-магазин, а так же WPF (с автогенерацией форм) и служебный софт;​​​​​​​Написание бизнес-логики;Участие в разработке новых проектов в компании (ERP система, микро-сервисы, CRM система);Поддержка и развитие существующих приложений и сервисов.Вопросы по вакансии: @w101w101",['https://t.me/w101w101'],
91,https://t.me/s/it_vac/2974,2024-05-15 07:14:28+00:00,"💻 Senior Android developer (AOSP)✅ Компания: ""Интеграция Дистрибуция Проекты""       ✅ Локация: Россия 🇷🇺, Беларусь 🇧🇾✅ Формат работы: удаленно РФ, Беларусь✅ Зарплатная вилка: 300.000 - 370.000 nett📌 Какими задачами предстоит заниматься:- Осуществлять адаптацию и оптимизацию AOSP, под облачный гейминг на TV устройствах, совместно с производителем. Интегрировать в ОС продуктов сервисов компании. Непосредственное участие в RND;- Проводить добавление/удаление/доработку модулей (Фреймворков, приложений, библиотек и др.);- Осуществлять правку текущих приложений. Внедрять новые. Проводить доработку OpenSource и внедрение в систему. Используя различные языки, как правило Java/Kotlin/C++.Контакт для вопросов: @intentions_hr",['https://t.me/intentions_hr'],
92,https://t.me/s/it_vac/2973,2024-05-11 05:09:03+00:00,"🧑‍💻Backend Engineer (удаленка)Занятость: полнаяЗарплатная вилка: $2500 до $5000✏️Требования: - Опыт работы с одним или несколькими языками: Rust, Go, Python;- Опыт работы с MongoDB;- Опыт использования систем контроля версий, таких как Git;- Опыт работы с AWS;- Готовность переключаться с одного языка на другой.✏️Обязанности:- Создание новых систем;- Рефакторинг и оптимизация существующей кодовой базыПрисылайте ссылку на портфолио и Ваше резюме для рассмотрения!Контакт для связи: @leolomaev",['https://t.me/leolomaev'],
93,https://t.me/s/it_vac/2972,2024-05-10 08:38:48+00:00,"Вакансия - DevOpsтГрейд: Middle+Ставка: до 2200  руб/часСрок проекта: 3 месяцаОписание проекта и команды:Металлургическая компания.📝Требования:- Знание и практический опыт администрирования Linux-систем от 3-х лет;- Опыт эксплуатации и администрирования приложений: разработанных н Java / Python / JS / PHP; запущенных в контейнерах (docker), в том числе на платформах оркестрации (Kubernetes / OpenShift);- Навыки написания скриптов на bash / python;- Понимание принципов работы реляционных / NoSQL баз данных, опыт написания SQL-запросов;- Опыт работы с платформой виртуализации (VMware), оркестрации контейнеров (Kubernetes / OpenShift);- Понимание принципов работы сетей передачи (LAN) и хранения (SAN) данных;- Опыт работы с системами управления конфигурацией (Ansible), секретами (Vault).📌Задачи на проектеПроект - GenAI for dev (развитие платформы Генеративного ИИ для разработчиков ПО)Обращаться по всем вопросам: @irazhura87",['https://t.me/irazhura87'],
94,https://t.me/s/it_vac/2971,2024-05-06 09:16:11+00:00,"💻Вакансии: QA engineer Компания: Maxilect Локация: удаленно РФЗП: от 230 000  (вилка обсуждается)❗️ТребованияТребуемые знания и навыки:Совокупный опыт в роли QA engineer от 3х летКоммерческий опыт тестирования backendОпыт написания автотестов от 1 года (java + selenium или selenide).Рабочие знания клиент-серверной архитектуры.Умение проектировать тест-кейсы и подготавливать тестовые данные для тестирования.Готовность обучаться и применять в работе новые технологии и тестовое ПО.Практический опыт работы с SOAP/REST.SQL - будет плюсом.⚡️Условия:- Оформление в штат Maxilect по ТК РФ или ИП РФ.- 100 % удаленная работа по России.- Конкурентная заработная плата.- Помощь в обустройстве рабочего места, забота о здоровье, компенсация спорта, посещение крутых конференций оффлайн.- Долгосрочное сотрудничество. Пишите, расскажу подробнее о проекте и компании @novotorceva_m","['https://about.maxilect.com/', 'https://t.me/novotorceva_m']",
95,https://t.me/s/it_vac/2970,2024-05-04 10:48:47+00:00,"👉PHP разработчик ЗП: от 2500 EUR Компания: IT Solutions Management International Pte. Ltd. - Уровень: Middle- Формат работы: удаленный- Занятость: полная занятость- Предполагается релокейт (за счет компании)- Ежедневная оплата;Обязанности:- проектирование, разработка, тестирование и поддержка кода на PHP;- проектирование структур баз данных;- разработка модулеи‌ к существующим проектам;- улучшение существующего кода и решении‌;- поддержание целостности архитектуры проекта.Обратная связь: @Roman20232",['https://t.me/Roman20232'],
96,https://t.me/s/it_vac/2969,2024-05-03 19:23:10+00:00,"Начинающий специалиста технической поддержки. Компания Директивa ищет в свою команду начинающего специалиста технической поддержки. Мы занимаемся ИТ поддержкой ресторанного бизнеса и работаем с успешными рестораторами, которые ждут от нас качественного и стабильного ИТ сервиса.   Условия График работы: Сменный 2/2 по 12 часов Опыт работы: Возможно без опыта Способ оформления: Договор ГПХ или самозанятым Стабильная выплата ЗП от 70 000 руб  Обязанности: - Техническая поддержка пользователей. - Установка и настройка оборудования для системы автоматизации ресторана: кассы, принтера сервис печати, работа с системами Айко или РКипер. - Монтаж СКС и систем видеонаблюдения. - Настройка сетевого оборудования: роутеры, коммутаторы, wifi точки доступа.  Требования: - Лояльность к пользователям. - Хорошие коммуникативные навыки. - Готовность к разъездной работе (рестораны в центре г. Москвы, в районе садового кольца) - Уверенные знания работы ОС Windоws. - Базовые знания работы локальных сетей. - Умение в монтаже СКС: обжим кабеля, распайка сетевой розетки, тестирование кабеля. - Готовы обучать внутри Компании.  Контакты: Александр @itdirect",['https://t.me/itdirect'],
97,https://t.me/s/it_vac/2968,2024-04-30 11:29:08+00:00,"#Вакансия #Developer #Web3 В компанию DOO MarkeTech требуется senior blockchain developerГород: любойФормат работы: Удаленка/ Full-time Зарплатная вилка: $3000-$5000 (Фикс + KPi)Чем придется заниматься:* отвечать за IT продукты и команду разработки, в том числе и формировать команду* создавать и развивать проект как в ончейн части, так и на стороне backend* участвовать в разработке финансовых продуктов: смарт-контракты, приложение (веб/тг)Что мы ожидаем от кандидата:* Cтэк: JS / solidity / redis / PostgreSQL / mogodb / hardhat / fastapi / asyncio * Ключевые навыки: Solidity, JS* Большим бонусом будет понимание FunC* Понимание технологических рисков DeFi, опыт аудита и написания смарт-контрактов для DeFi приложений* Знания в проектировании высоконагруженных систем и децентрализованных приложений* Навыки построения команды и процесса разработки, Gitlab CI, ScrumЧто мы предлагаем:* достойная заработная плата, бонусы по итогам года, проектные бонусы* построение собственной команды* свобода в принятии решений* отсутствие бюрократии. В нашей команде ты можешь создать ее сам, какую хочешь! @reklamebjorn","['tg://search_hashtag?hashtag=%D0%92%D0%B0%D0%BA%D0%B0%D0%BD%D1%81%D0%B8%D1%8F', 'tg://search_hashtag?hashtag=Developer', 'tg://search_hashtag?hashtag=Web3', 'https://t.me/reklamebjorn']",
98,https://t.me/s/it_vac/2967,2024-04-26 15:51:35+00:00,"📌Вакансия: Разработчик Битрикс24/БУС Компания: Green Wave Palace ltdФормат: удалённоЗ/п: 1100-1400 час♦️Обязанности:- Разрабатывать и модифицировать функционал сайтов на Bitrix: создавать и настраивать новые компоненты, изменять уже существующие;- Работать с базами данных и знание MySQL;- Разработка и поддержка пользовательских интерфейсов;- Внедрять меры для защиты сайтов;- Отлаживать код и анализировать производительность сайта через инструменты мониторинга и оптимизации работы сайта на Bitrix;- Работать с системой контроля версий ;- Обеспечение безопасности сайтов;- Интегрировать сайты с внешними системамиПисать: @soshklv",['https://t.me/soshklv'],
99,https://t.me/s/it_vac/2966,2024-04-25 05:09:52+00:00,"⭐️Customer Support Компания: WantedФормат работы: удаленноЗП: 600$Что мы предлагаем:—Заработная плата в рублях или криптовалюте;—Локация не важна;—Удаленный формат;—Комфортная атмосфера в команде, минимум бюрократии.Что мы ждем от тебя:—Опыт работы в клиентской поддержке в gambling/betting-индустрии;—Идеальное владение русским и казахским языками в письменной форме;—Умение эффективно работать автономно и соблюдать график смен (короткие и длинные недели);—Способность работать эффективно в стрессовых ситуациях;—Хорошие организационные навыки и внимание к деталям.Если вакансия понравилась, пишите:  @a1exandra_m",['https://t.me/a1exandra_m'],
100,https://t.me/s/it_vac/2965,2024-04-24 09:27:54+00:00,"🧙‍♀Python developer (Team Lead)ЗП: от 300 000 до 400 000 рублей на рукиЛокация: МоскваКомпания: Uptrade Требования:-Опыт Backend разработки от 3-х лет;-Опыт управления командой разработки от 2 лет-Знания фреймворка Django;-Знание SQL;-Опыт работы с Celery;-Хорошее знание docker;-Опыт работы с NoSQL-решениями (Redis, Memcache);Будет плюсом: -Знание OpenAPI, SwaggerUI;-Опыт работы в Agile проектах.Обязанности: Разработка новых фичей маркетплейса на Django;Доработка существующего функционала продукта на основе коробочного решения;Применение принципов SOLID/DRY/KISS, где это необходимо;Написание понятного, прозрачного кода;Использование в работе SQL;Работа с Celery;Контакты для вопросов: @AlexUpHr",['https://t.me/AlexUpHr'],
101,https://t.me/s/it_vac/2964,2024-04-22 14:59:41+00:00,"🌙Аutomation QA engineer: middle/senior🟣Обязанности:- Анализ требований продукта,- Разработка автотестов для web систем и сервисов,- Запуск автотестов и анализ результатов,- Оформление дефектов,- Тесное сотрудничество со специалистами по мануальному тестированию и разработчиками,- Обучение коллег из ФТ основам автоматизации тестирования,- Ответственность за прогресс автоматизации тестирования на проекте.🟣Требования:- Стек: PostgreSQL, Allure, Cucumber, Selenium- Желательно опыт в e-commerce, маркетплейсы, beauty-ретейл.  Пишите в ЛС по вопросам: @oksanalipuntsova",['https://t.me/oksanalipuntsova'],
102,https://t.me/s/it_vac/2963,2024-04-21 10:54:23+00:00,"🐹 House of Hamsters 🐹Привет всем!Приглашаю в StartUpПроект в сфере NFT и PokerО проекте:House of Hamsters - это NFT игра с концепцией Play to Earn – Think to Win, которая помогает развивать мышление и скорость принятия решений. Вы можете соревноваться в карточной игре ""Покер"" и зарабатывать криптовалюту.Экономическая модель проекта позволяет уйти от стандартизированных пирамидальных систем в NFT играх, обеспечив надёжность и стабильность!Наш проект находится на фазе построения MVP имеет собственный веб-сайт (www.hoh.game), начальную аудиторию и недавно запущенную мини-версию игры, где пользователи зарабатывают токены проекта и джекпот, пул которого генерируют реальные хомяки бегая в колесе https://youtu.be/uA5eNDhEBqgМы ищем талантливых и мотивированных специалистов.Кто нам нужен:1. Team Lead 2. Бэкенд-разработчики (Golang, flask, flask-socketio, flask-jwt);3. Разработчики Solidity;4. UX/UI-дизайнер;5. Project Manager;6. Дата-аналитик;7. Бизнес-аналитик;8. System Architect;9. Тестировщик;10. Менеджеры по продажам (с опытом, знание англ. обязательно);11. Контент мейкеры12. Видео мейкеры13. ЗD анимация14. Переводчик, с разговорным английским, желательно из крипто сферы.15. Также было бы не плохо поработать с сформированной командой програмистов.Условия сотрудничества:На начальной стадии стартапа, когда финансирование может быть ограничено или отсутствовать вовсе, условия участия могут быть разнообразными и зависят от конкретной ситуации, целей и потребностей команды и основателей. Вот несколько возможных вариантов условий участия в нашем проекте:1. Вознаграждение токенами проекта по цене Seed раунда, гарантированные иксы.2. Вознаграждение NFT столами, самый ценный элемент нашей экосистемы стоимостью от 10.000$3. Расчёт и оплата потраченного времени после первого получения прибыли (финансирования), с продолжением работы и получением ежемесячного оклада.4. В любом из вышеперечисленных вариантах, мы не оставим всех участников без дополнительных подарков. А также выезды на конференции, участие в офлайн мероприятиях и многое другое.СМИ о нас:1. https://coinmarketcap.com/community/articles/644fc5674bebb711c9627369/2. Тут правда всего одна строчка про нас, но всё же  https://www.forbes.com/sites/tiffanylung/2023/04/21/4-ways-retailers-can-maximize-brand-success-in-the-digital-era/?sh=141f17605e75Наши планы:1. Старт второго NFT сейла (на первом было продано 182 NFT, на сумму 27000$;2. Запуск MVP;3. Тестирование;4. Поиск инвесторов (в работе);6. Разработка моб приложения на ios и android (в планах);Финансирование:Финансовой поддержки на данный момент нет, ведём переговоры с одним известным хедж фондом.Присоединяйтесь к нашей команде для увлекательной работы в новой метавселеной и давайте вместе покажем как нужно делать надёжные NFT игры, без пирамидальной системы.Если у вас есть желание поработать с нами, напишите нам в телеграм https://t.me/megavk","['http://www.hoh.game/', 'https://youtu.be/uA5eNDhEBqg', 'https://coinmarketcap.com/community/articles/644fc5674bebb711c9627369/', 'https://www.forbes.com/sites/tiffanylung/2023/04/21/4-ways-retailers-can-maximize-brand-success-in-the-digital-era/?sh=141f17605e75', 'https://t.me/megavk']","{'href': 'https://youtu.be/uA5eNDhEBqg', 'siteName': 'YouTube', 'title': 'Cryptocurrency mining in the mini-game House of Hamsters', 'description': ""Introducing the world's first Hamsters that are mining cryptocurrency forming jackpot pool that will be distributed among its registered users.Join the House of Hamsters and claim your rewards.Website: https://hoh.gameTelegram: https://t.me/hoh_game_official…"", 'image': None}"
103,https://t.me/s/it_vac/2962,2024-04-20 12:17:01+00:00,"🤠Python-разработчикКомпания: Green Wave Palace ltdГород: МоскваФормат: удалённо (РФ)Занятость: частичная или полнаяЗ/п: от 180 000 руб  Задачи:- Написание Python-кода для проектов по IIoT, обработке данных и разработке веб-приложений;- Проектирование программных компонентов, сервисов, модулей и функциональностей;- Проведение написания unit-тестов и code review;- Применение микросервисной архитектуры и асинхронного программирования;- Взаимодействие с архитекторами и аналитиками на всех уровнях (продуктовыми, системными, бизнес-аналитиками).Контакты для вопросов: @kozminaekaterina",['https://t.me/kozminaekaterina'],
104,https://t.me/s/it_vac/2961,2024-04-18 09:52:18+00:00,"Системный аналитик ( финансовая сфера)| Аутсорсинговая компания Top Selection, РФЗП:  300 000 руб.Грейд: (Middle+/Middle)Локация кандидатов: РФ и дружественные страныФормат работы: удаленноОформление: только ИПСрок: бессрочноОбязательные требования:-  Опыт работы системным аналитиком от 1 года; - Опыт работы с реляционными базами данных, знание SQL; -  Понимание принципов проектирования REST API и работы WEB-приложений;  - Понимание форматов обмена данных (JSON, XML); - Опыт работы с POSTMAN, SOAP UI; - Понимание способов интеграции систем; - Знание нотации BPMN.По всем вопросам: @borkinaelena",['https://t.me/borkinaelena'],
105,https://t.me/s/it_vac/2960,2024-04-15 15:36:42+00:00,AliExpress Россия ищет продуктовых аналитиков 👉 Ты – продуктовый аналитик и мечтаешь работать в крупнейшей eCom-компании? Тогда отменяй планы на уикенд 20 и 21 апреля! Ребята из AliExpress Россия проводят Weekend Offer — отличная возможность получить оффер всего за 2 дня!🤔В какие команды нужны аналитики?PromoLogisticsNBDSearch & Recsи много других🗓 Как попасть в AliExpress?Подать заявку до 18 апреляСозвониться с рекрутером Прийти на Weekend Offer и пройти все этапыЖелаем удачи! 😉,['https://it.aliexpress.ru/weekendOffer?utm_source=tlg&amp;utm_medium=bloggers&amp;utm_campaign=habr'],
106,https://t.me/s/it_vac/2959,2024-04-10 07:50:12+00:00,"Команда Phoenix Education ищет С++ программистов, желающих попробовать себя в роли ментора команды для проведения образовательной программыО роли ментораУ тебя будет команда из 4-6 участников. В течение трёх недель (3 спринта по неделе) они будут реализовывать проектную задачу, а ты будешь помогать им дойти до финального результата и индивидуально прокачивать ребят. За счёт:- Проведения встреч по планированию спринта и завершения спринта с командой- Работы с индивидуальными и командными запросами- Проведения код-ревью участников- Заполнения формы оценки вклада участников в работуКого ищем- уровень middle/senior/teamlead C++,- будет плюсом опыт менторства/наставничества/трекинга/карьерного консультирования.Ожидаемое вовлечение и компенсация:- активная работа с участниками: 13-31 мая 2024 года,- 1 команда (4-6 участников) на сопровождении,- загрузка до 5-7 часов в неделю,- онлайн-формат.- компенсация 40.000 рублейДальнейшие шаги- Изучи более конкретные технические детали проектной работы участников и чему они учатся в детальном описании вакансии- Если проект откликается, то заполняй анкету- В ближайшие пару дней мы с тобой свяжемся и в личных сообщениях ответим на все вопросы и перейдем к дальнейшим шагам- Если возникли вопросы или нужна помощь - пиши Насте, она постарается помочь и ответить на все вопросы😊- Если есть на примете человек, кому был бы интересен этот запрос, то поделись с ним этим постом. Будем очень благодарны!","['https://phoenix.education/', 'https://phoenixcs.notion.site/C-41b4b361fa064b7ba57d58b63667e09b?pvs=4', 'https://airtable.com/appQw8D6MyLP93bV1/pagsxGmMCM7zv1tgv/form', 'https://airtable.com/appQw8D6MyLP93bV1/shrtEyWj3VNU3essi?prefill_%D0%9F%D1%80%D0%BE%D0%B5%D0%BA%D1%82%20%D0%BB%D0%B8%D0%B4%D0%B3%D0%B5%D0%BD%D0%B0=150923_1&amp;hide_%D0%9F%D1%80%D0%BE%D0%B5%D0%BA%D1%82%20%D0%BB%D0%B8%D0%B4%D0%B3%D0%B5%D0%BD%D0%B0=true', 'https://t.me/nastiabutkova']",
107,https://t.me/s/it_vac/2958,2024-04-09 17:48:05+00:00,"🔺Разработчик PHP Компания: Green Wave Palace ltdФормат: удалённоЗанятость: полная занятость, проектная работа (2-3 месяца)З/п: 1100-1500 часКомпания занимается созданием e-commerce проектов и цифровых сервисов.У нас молодая дружная команда.Предлагаем профессиональное развитие и трендовые проекты в России и за рубежом.Удаленная работа из РФНеобходимые требования:- Опыт PHP Lead/ Senior от 3х лет- Интеграция платежной системы Stripe/других платёжных систем- Знание ООП, PHP, MySQL;-Опыт работы с Laravel и Yii2-Опыт создания микросервисов для e-commerce проектов, создание личного кабинета пользователя-Использование систем контроля версий (git);-Опыт работы с известными фреймворками;-Опыт работы с Docker и Kubernetes;-Опыт использования ОС LinuxBitbucket, GitHubВсе вопросы: @kozminaekaterina",['https://t.me/kozminaekaterina'],
108,https://t.me/s/vakansii_it/2249,2024-06-21 11:16:11+00:00,"😀😃😄😁😆Менеджер проектовЗарплата: от 130 000 до 150 000 рубЧем предстоит заниматься?Ищем middle и senior РМ.Проведение встреч с клиентами, сбор и анализ требований и пожеланий заказчика, определение бизнес-задачи, выбор оптимального варианта запуска проекта, расчет себестоимости проекта и др.Ожидания от кандидата:Образование предпочтительно экономическое, социологическое, бизнес-аналитика или программирование.Опыт самостоятельного запуска и сопровождения проектов.Владение Excel на среднем или продвинутом уровне.Навыки написания регулярных выражений и др.Условия работы:Оформление по ТК РФ, СЗ или ИП, полностью белый доход.Работу в аккредитованной IT-компании.Компенсацию обучения в размере 50% от стоимости (профильное обучение, английский язык) и прочее.Контакты: job@metacommerce.ru┃Получай больше вакансий┃и подработок в нашем боте ┃ @jobprbot⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️🎓 БЕСПЛАТНЫЕ КУРСЫ⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️✈️ Вакансии для новичков","['https://t.me/JobPRBot?start=identifierIT', 'https://t.me/Workurs_bot?start=IT', 'https://t.me/+Me2Ve-VtOv43Mjdi']",
109,https://t.me/s/vakansii_it/2248,2024-06-21 08:16:08+00:00,"😀😃😄😁😆Python-разработчик (ML)Зарплата: от 150 000 до 200 000 рубЕсли у тебя есть хороший опыт разработки на Python, тебе интересна тема AI, и ты готов разбираться и погружаться в нее, эта вакансия для тебя.Стек проекта:Бэк находится на собственных серверах;Состоит из нескольких веб приложений - ASP.NET CORE WEB API NET 6 Based и WindowsService Worker;Работа веб приложений на .NET6 Core;Работа с БД - EntityFramework 6 и др.Чем предстоит заниматься:Разработкой и сопровождением web приложений компании;Созданием проектов на основе дообучения.ЧатGPT и других генеративных нейросетей.Какими навыками ты должен обладать:Опытом работы Python Backend разработчиком от 3-ех лет;Базовым пониманием ML и векторных баз данных.Контакты: hrteam@efsol.ru┃Получай больше вакансий┃и подработок в нашем боте ┃ @jobprbot⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️🎓 БЕСПЛАТНЫЕ КУРСЫ⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️✈️ Вакансии для новичков","['http://ASP.NET/', 'https://t.me/JobPRBot?start=identifierIT', 'https://t.me/Workurs_bot?start=IT', 'https://t.me/+Me2Ve-VtOv43Mjdi']",
110,https://t.me/s/vakansii_it/2247,2024-06-21 05:16:10+00:00,"😀😃😄😁😆Программист 1СЗарплата: от 200 000 до 250 000 рубТребования:Опыт разработки на платформе 1С 8.3 не менее 2,5 лет.Знание БСП.Опыт работы с УТ 11 или другой торговой конфигурацией, Бухгалтерией и ЗУП желателен.Опыт разработки отчетов СКД, форм под web-клиент.Знание принципов работы MS SQL Server.Опыт внедрения высоконагруженных систем, оптимизации программного кода и запросов.Опыт интеграции 1С при помощи: http-сервисов, КД2/3, брокеры сообщений.Умение работать в команде, декомпозировать задачи.Опыт в разработке систем ""с нуля"" приветствуется.Условия работы:Интересные крупные и сложные проекты.Аккредитованную ИТ компанию.Оформление по ТК РФ с первого рабочего дня в штат.Профессиональное обучение за счёт компании.Конкурентную заработную плату.Возможность как удаленной работы, так и работы в офисе присутствия компании.График работы: 5/2, соблюдение баланса работа/дом.Контакты: dastahova@tpm.ru┃Получай больше вакансий┃и подработок в нашем боте ┃ @jobprbot⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️🎓 БЕСПЛАТНЫЕ КУРСЫ⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️✈️ Вакансии для новичков","['https://t.me/JobPRBot?start=identifierIT', 'https://t.me/Workurs_bot?start=IT', 'https://t.me/+Me2Ve-VtOv43Mjdi']",
